42.5073,1.5341,15853
42.5078,1.5211,20430
25.1674,55.4071,108759
25.1549,55.2101,16459
25.5647,55.5552,59098
25.0695,56.3312,51000
25.2250,55.3895,38425
25.7895,55.9432,351943
23.6542,53.7052,63482
25.3313,56.3420,40677
25.0513,56.3542,37545
25.2080,55.2497,39080
25.0772,55.3093,3790000
25.5925,56.2618,30000
25.6196,56.2729,26395
25.2714,55.3021,400000
25.3342,55.4122,1800000
24.1103,52.7306,25000
24.8007,56.1273,15324
25.1164,56.3414,118933
24.1917,55.7606,846747
25.4018,55.4788,490035
25.2881,55.8816,20165
24.4512,54.3970,1807000
25.2841,55.3315,18043
25.2219,55.2746,40997
25.4000,55.5292,27000
25.2917,55.3382,21608
25.2400,55.3011,75560
25.1988,55.2557,22153
25.1161,55.1351,25500
25.2604,55.2989,18698
24.4259,54.6050,85374
25.2244,55.4141,60288
25.2774,55.3368,84661
25.2461,55.2922,41244
25.2714,55.3032,53075
25.2758,55.3074,19831
25.1927,55.4201,59111
25.1638,55.4099,120000
25.0852,55.1465,120000
25.0954,55.1617,24000
25.1705,55.2334,15672
25.4034,55.4334,86000
25.4181,55.5079,18000
25.3235,55.3877,116503
25.2218,55.3573,77000
25.2106,55.2779,36000
25.0083,55.1568,160000
25.0025,55.1081,210000
24.3098,54.6294,80498
24.3589,54.4827,243341
24.3927,54.7078,61710
25.1448,56.2476,82310
25.2246,55.2689,18816
25.2737,55.3227,48739
25.2480,55.4413,17498
25.1198,55.3872,90000
25.0265,55.1457,26000
25.1854,55.2697,191000
25.2793,55.3700,48378
25.3459,55.4216,19389
25.3153,55.6321,53079
25.0376,55.5913,53079
24.3479,54.5537,85000
30.9596,61.8604,49851
34.7353,66.9738,65000
36.7360,69.5345,64256
33.3029,62.1474,29264
36.6676,65.7529,55641
34.1074,64.3052,15967
36.2154,65.9325,52121
35.8497,66.4369,15377
36.2647,68.0155,47823
37.1260,69.8304,25636
37.4185,66.0436,15018
37.2196,68.7802,24544
35.9446,68.7151,56369
34.5879,68.9509,49157
33.7218,66.1302,30058
36.0649,69.1334,22363
35.9214,64.7836,75900
34.6714,70.2094,17345
36.7090,67.1109,523300
31.5938,64.3716,43934
33.2957,61.9522,16952
36.7289,68.8570,161902
33.3395,69.9204,96123
36.6974,67.6983,64933
31.5292,62.7906,15133
30.5488,63.7888,25600
36.6830,69.1128,71531
34.4811,62.5863,17484
31.6133,65.7101,523300
34.5281,69.1723,4434550
36.8648,70.8342,23064
34.4265,70.4515,271900
35.1183,69.2378,15032
34.3482,62.1997,574300
35.7306,63.7826,30000
33.5539,68.4210,141000
31.8209,64.5700,43588
33.5974,69.2259,103601
37.1166,70.5800,44421
32.3745,62.1164,43561
34.8327,69.0776,41413
34.6667,61.0667,18086
35.0136,69.1714,53676
33.9674,68.9492,22305
34.8216,67.8273,61863
36.7563,66.8972,114883
37.0025,70.9066,32551
36.1307,68.7083,108449
37.0857,69.4796,18623
35.0333,71.3581,15708
34.8731,71.1470,48400
36.9529,65.1238,37900
35.3129,69.5152,65000
34.1258,70.7078,15098
17.1210,-61.8433,51737
39.8753,20.0048,22613
40.9025,20.6525,46070
41.1794,20.3150,23312
42.0769,20.4219,36125
40.6186,20.7808,58259
40.0758,20.1389,23437
41.1114,20.0822,100903
41.4917,20.2219,26826
40.4696,19.4838,115261
41.3274,19.8187,418495
42.0683,19.5126,95553
41.0461,19.7511,16580
40.6428,19.6508,22679
40.6833,19.6194,16000
40.9419,19.7050,63135
41.7836,19.6436,18695
40.8003,19.9167,31077
41.5092,19.7928,51191
41.1856,19.5569,30012
40.7167,19.5667,60995
40.7251,19.5582,56297
41.3235,19.4547,195920
40.7058,19.9522,62232
39.2076,46.4068,32900
39.5111,46.3417,17483
39.9548,44.5487,22800
39.8549,44.6947,16986
40.1776,44.5126,1144700
40.1656,44.2946,45842
40.5480,44.9531,18951
40.0660,44.4367,20774
40.8074,44.4970,78100
40.3540,45.1239,18900
40.8804,45.1478,19500
40.5169,44.7559,49500
40.1555,44.0388,29700
40.7931,43.8464,114667
40.7404,44.8634,16400
40.2164,44.4809,52100
40.4029,44.6445,22763
40.2144,44.5785,58800
40.2976,44.3615,17600
40.6192,43.9721,18145
40.2717,44.6334,47546
40.1331,44.5301,129700
40.1966,44.5669,137300
40.1992,44.4706,122800
40.2200,44.5383,75500
40.1740,44.4457,150500
40.1781,44.5130,133000
40.1557,44.4779,140600
40.2062,44.5037,119300
-9.6608,20.3915,393000
-8.4192,20.7447,110000
-7.3664,20.8156,177604
-7.3000,20.7333,246880
-7.4837,21.3034,20000
-14.1016,21.4353,19000
-10.7073,22.2247,55432
-11.8991,22.9022,34000
-8.3855,15.3013,60000
-7.6087,15.0613,322531
-6.8052,13.3302,20358
-6.1349,12.3689,200920
-7.3521,14.8463,31382
-7.3147,16.0024,23000
-7.2280,12.8696,28840
-7.7594,15.2722,92950
-9.2978,14.9116,161584
-10.5143,16.0199,33558
-6.2667,14.2383,148000
-6.0572,15.1097,42000
-9.5402,16.3410,455000
-8.8290,13.2310,319000
-9.2727,15.2521,19422
-9.1545,19.2814,26103
-8.8368,13.2343,2776168
-8.9077,17.0534,15965
-9.1333,14.7667,19992
-9.6846,14.4279,64643
-9.0500,15.3167,64643
-6.1208,14.6209,41878
-8.2362,19.5257,26577
-9.1458,18.0445,55000
-8.7320,15.3712,34000
-8.5785,13.6642,55000
-9.7833,16.4333,16232
-8.1881,15.3750,21767
-9.4210,15.7467,39302
-5.5620,12.1948,550000
-4.7667,12.5500,40953
-4.6500,12.7667,24430
-8.4718,13.3701,75000
-9.5750,15.9944,70481
-8.5675,13.4764,66202
-8.8249,13.3132,424528
-8.9178,13.1856,500000
-16.7444,14.9749,35000
-12.2333,15.5500,17000
-15.7270,12.9496,42607
-12.9612,15.0596,21809
-11.4124,14.3066,47421
-15.8039,11.8448,46573
-11.2060,13.8437,205832
-14.8191,14.5350,23014
-10.7337,14.9800,27128
-10.7325,13.7684,91605
-17.0667,15.7333,121537
-11.4751,16.9650,18000
-15.1961,12.1522,255000
-11.8327,16.2361,21662
-14.6585,17.6910,251178
-14.7327,15.0348,78000
-10.7391,17.7177,69420
-11.7833,19.9167,273675
-14.9172,13.4925,600751
-12.9079,15.2485,23000
-12.2371,15.3170,17000
-12.3644,13.5360,357950
-12.3833,16.9333,355423
-12.5660,16.2259,26974
-16.6864,14.9032,35985
-12.7761,15.7392,595304
-13.0159,14.6350,65000
-10.8515,14.3799,116903
-12.9517,13.1025,25000
-12.1500,18.0833,19995
-13.0387,14.2455,90367
-11.1086,14.3362,21260
-13.5500,16.6333,25000
-12.5571,16.3380,26811
